https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,3/10,It's just bad.,guud,https://www.imdb.com/user/ur19246937/?ref_=tt_urv,21 January 2012,"123 out of 212 found this helpful. Was this review helpful? Sign in to vote.
Permalink",True,"I was really looking forward to see this movie, because i like Jina Carano and love thrillers and action films. But Haywire is just bad. Weird colors and sound choices, supposed to add suspense but they didn't. Fights, that looked like sparring, because there were no strong punches and power in the moves. All the strikes and grips because of this looked fake. Overall bad and unconvincing action - chases were about mindless running, there were nothing special about them, despite all the tries.

I wish my English allowed me to explain it better, but i will do my best: if you, as a director, want something (fight or running scene) to look real, it would be wise to do some research, otherwise you will get really poor result. For example, in the Barcelona chase Jina's bottom was wobbling - nobody runs like this in the real life if he was in army, because, you know, everything you do in the army is running. It's just looks unprofessional and fake. Script is on same level of quality - huge conspiracy with big plot holes. Just bad movie.
123 out of 212 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,6/10,Realistic fighting by a real fighter,blrnani,https://www.imdb.com/user/ur60516395/?ref_=tt_urv,6 February 2018,"4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink",True,"This is a vehicle for former MMA star Gina Carano, ably supported by Ewan McGregor, Channing Tatum, Michael Douglas, Michael Fassbender and Antonio Banderas. Despite probable debut nerves, Gina handles herself quite well in such celebrated company. Like Tinker, Tailor... the film is not about acting charisma but focused on the story and all the characters just serve to push it along. The plot is a fairly standard blackops agent set up and the scene is nicely set for the sequel it probably deserves. Does Kenneth actually die? Before killing him, does Mallory extract shocking new information from Rodrigo (or does his new wife even manage to save him)? Does she go after Studer next and bring down his crime syndicate? And is Coblenz as innocent as he makes out, or just using her to clean up a trail that actually leads back to him? These are all loose ends that could be exploited before one even bothers to think up a new adventure, whether working for the government or independently. Good luck with that Gina :o)
4 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,5/10,"Dumb movie. Too many big actors, too little brain-work.",shushens,https://www.imdb.com/user/ur12953925/?ref_=tt_urv,29 January 2012,"148 out of 272 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"Better than Ocean 13 perhaps, but still quite bad. Gina Carano did so much better than John Cena. Too bad the director was Soderberg and not an 'actually' intelligent man. IMDb published an interview of Antonio Banderas on Haywire, but I wonder why. His screen time is less than 5 minutes in total, and not the most interesting 5 minutes either. Reasons are not explained, characters are not detailed, it is not a respectable film overall. Some people called Mallory the female Bourn. That is another mystery, because when I saw the world through Bourn's eyes, I never had any problem understanding what he was feeling or going through. In this film, I had no attachment with any of the characters. If the bad guys just killed Gina Carano in the middle of the film, I would not really feel any different, because I had no idea why a bunch of people were just randomly hurting, shooting at, or killing each other. I read a review a while back, where someone criticized those who came to watch this film expecting a real action film or some award- winning performances. He wrote he liked this film honestly because of the surreal feel. I can kind of appreciate his remark. Surrealism and retardedness are two extremes that can sometimes cross over from one side to the other. For mentally healthy people, who expect to see female Bourn with stylish performances from McGregor, Banderas, Fassbender, etc., I do not recommend this film at all. The film is well shot, well edited, the soundtrack is not too horrible, so I give it a 5. If I had to rate only the substance, I would rate it 1, like many others have done."
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,3/10,Laugh out Loud Fun,akol425,https://www.imdb.com/user/ur27457642/?ref_=tt_urv,21 January 2012,"54 out of 96 found this helpful. Was this review helpful? Sign in to vote.
Permalink",True,"I must start out by saying I found myself laughing throughout the entire movie. The only problem is that this wasn't a comedy at all. The painful dialogue and nonexistent plot line, almost made me leave in the middle of the movie. However I stayed waiting for the plot to take forum and for the action to pick up... it never did. Not a single character is developed throughout the movie, and for the most part it is just a series of bland discussions that are pointless until the end of the movie. This isn't a Fight Club or Usual Suspects twist ending either, it is just simply a recap of what had happened. While the plot is bad it is hardly the worst part of the movie. Some of the action scenes are just incredibly boring. While I wasn't expecting a well developed plot going into this movie, I did expect good action sequences. Whether it was the car chase where she is driving backwards at about 5 miles per hour, or the stupid sprint on the beach it was astoundingly boring. DO NOT WASTE YOUR MONEY.
54 out of 96 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,1/10,No... Just no...,Jeromea_91,https://www.imdb.com/user/ur30050553/?ref_=tt_urv,22 January 2012,"69 out of 126 found this helpful. Was this review helpful? Sign in to vote.
Permalink",True,"On a level I genuinely wish there was a way to get back the hours i just wasted

Acting - Gina is awful really, really bad. Fair enough, she's not an actor. But it is easy to see why. there's nothing to her and on top of that her poorness seemed to seep into the performance of others. Overall it was a bad project for all actors involved.

Action - -_- at no point was i even close to the edge of my seat in this film. the fighting is decently choreographed but nothing special whilst everything else was boring and predictable. Real low point was a chase scene on roofs where she did nothing that i am not capable of. I've seen more impressive things on youtube.

Music - this has to be mentioned simply because its annoying as hell.

Overall i'm glad to see the ratings of this film falling. I only wished i'd looked at these reviews a few hours later. I could have saved a tenner.
69 out of 126 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,8/10,"Not ordinary, but also not far away from the usual",mirwais-orbit,https://www.imdb.com/user/ur5842274/?ref_=tt_urv,20 April 2012,"27 out of 45 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"For the number of movies Soderbergh already made (and most of them really good), he proved to be an eclectic director, traveling thru all kind of genres effortless, delivering alternative approaches without getting so much away of the mainstream. He makes American movies but for a different American audience, and sometimes Hollywood movies but for those who want something a little different from the obvious. And that way Soderbergh proved to be one of the top directors of his time, but that is also his main problem because people usually overrate his movies a lot.

He made a huge campaign about Haywire, stating that his decision to make this action movie is for the fact that great action movies wasn't being produced anymore. And ""great action movies"" for him is those Chuck Norris-ish ones with a real bad ass action star able to make an entire scene without stunts or so many edition tricks. So he met MMA fighter Gina Carano, and so he decided to make a movie specially for her. He also stated that he wanted to make a kick ass movie with a female leading different from the others while most of action movies use their sexuality more than their fighting skills. He succeeds. Gina Carano's expertise really dismiss stunts and the results are intense and realistic scenes.

Being an MMA fighter, Gina Carano delivers a fair performance, but of course that she is better fighting than acting.

The movie gives what it promises and Soderbergh tries to keep the actions scenes focused entirely on the fighting performances and chasing sequences never using soundtracks or gun shots more than the necessary to not overshadow all the technical attention he so wanted to experience. And it works, but not entirely. For ordinary audience the movie may not be what they seek and that may be frustrating.

The plot is extremely predictable and common: an agent that has been betrayed and now has to clean up all the mess to get back a normal life she so desperately want. And we know Soderbergh a lot, and we know that he makes huge twists and turns over a simple plot just to give the false impression that his movies aren't brainless.

Anyway... I admire his efforts to bring back old technical visions into his movies, but Haywire doesn't get off so much of the line as he so hardly stated. Still being a great action movie, and like Hanna (2011), it is not an action movie for ordinary audience and ordinary action lovers."
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,7/10,"Enjoy Soderberg, especially enjoy Carano",A_Different_Drummer,https://www.imdb.com/user/ur44112735/?ref_=tt_urv,31 January 2016,"7 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"And the reason I give that advice is that you will have the opportunity to experience Soderberg again but I am not sure I can say the same for Carano.

This is of course a change of pace for Soderberg who is actually becoming known for his ability shape-shift between genres and do a pretty good job at each one he chooses.

This is an average spy thriller lifted to above-average by an A-List cast backed by Gina Carano in the action scenes.

Carano is the actual reason I wanted to review the film. She is a rarity in modern film, a good looking actress who shows not the slightest hesitation at going all JCVD on someone's butt if the script demands it.

And she is good. I mean there are multiple scenes here where she carries the attention of the viewer and it is hard to imagine another actress doing that as well.

The unfortunate part is that it seems no one in Hollywood wanted to accept the challenge of moving her career along even though it deserved to be moved. I watched her in IN THE BLOOD, a later effort framed as a B movie and lacking all the class and polish in this one.

Too bad. I miss her already."
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,6/10,Girl power,blanche-2,https://www.imdb.com/user/ur0342623/?ref_=tt_urv,22 January 2014,"7 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"According to what I read (or should I say waded through), Steven Soderbergh saw Gina Carano fight (she is an expert in martial arts) and wanted to build a film around her.

Haywire isn't your typical Soderbergh film. The plot is barely there -- a black ops agent is betrayed and seeks revenge on her betrayers. Big whoop. The star of the show is Gina Carano kickboxing, jumping, throttling people, you name it. That is one amazing athlete there. And the fact that she was up against all men was impressive. And she has a great figure.

The film also stars Channing Tatum, Michael Douglas, Antonio Banderas, and Ewan McGregor, so the inexperienced Carano was surrounded by good people who didn't have much to do.

This isn't an action film up to the standards of a Bourne film, due to Soderbergh not doing much in the way of directing. It just doesn't pop. The ending is just blah.

Carano is the only reason to see it, if you want to see a top-notch female kickboxer in action."
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,6/10,'Haywire' looks really special but doesn't live up. It's merely decent.,Movie_Muse_Reviews,https://www.imdb.com/user/ur2496397/?ref_=tt_urv,7 December 2012,"7 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"Steven Soderbergh has a reputation for directing films that are great, weird or anywhere in between. You can, however, always depend on the right pieces to be in place, as he has a devoted following of A-list actors who agree to star in everything he does. With Michael Douglas, Antonio Banderas, Ewan McGregor, Channing Tatum and Michael Fassbender in supporting roles, ""Haywire"" certainly has a large part of the equation covered in order to work, but it falls decidedly in the ""anywhere in between"" category.

MMA fighter Gina Carano is the foundation around which ""Haywire"" attaches its many Oscar- caliber ornaments. A fresh-faced action star padded with so many superb talents, Carano automatically rises to the top of this vanilla action-thriller concoction. Despite some really wooden line delivery in a number of scenes, she's got action star chops, and her character, contracted black ops agent and ex-marine Mallory Kane, isn't treated differently for being female.

""Haywire"" isn't quite by-the-numbers as far as modern post-Bourne special agent action- thrillers go (nothing by Soderbergh ever is), but it places all its novelty in Carano's hands. She's an entertaining watch, but she's not going to take generic material and make it awesome — no one's that talented.

Lem Dobbs' screenplay isn't really a problem, as plenty of films in the genre have been made out of worse, but neither he nor Soderbergh make an argument for why you should watch ""Haywire"" instead of another movie (or even another viewing of any ""Bourne"" film) other than to see all the stars that have been collected to play minor characters.

""Haywire"" follows a classic betrayed agent looking for revenge premise. Mallory is an asset working for a private ops contractor named Kenneth (McGregor) who is thinking about getting out. The film opens after he's betrayed her and left her for dead in Dublin, and she's set to meet with him in upstate New York, except he sends her coworker, Aaron (Tatum), who attacks her in order to bring her in. She breaks his arm and escapes in the car of a random person at the diner (Michael Angarano) and tells him the whole story of her betrayal as she flees.

Soderbergh downright refuses to follow some of the most fundamental conventions of the action genre in this film, which keeps ""Haywire"" fresh but ultimately renders it somewhat stagnant. The trade off for avoiding something stylistically generic is depriving the audience of some of the usual tactics of action films to engage and maintain interest. With a short run time, ""Haywire"" never gets too boring, but it does at times feel flat.

The technique Soderbergh uses that stands out the most involves flipping the traditional use of scoring in an action film. Whereas most movies use silence to build suspense and then use music to underscore the intensity of an action sequence, Soderbergh does the opposite: he enlists David Holmes (of the ""Ocean's"" films) to create synthetic-sounding '70s action music leading up to action confrontations and then cuts the sound completely to make the fighting feel more raw and natural. It has an interesting effect that manages to work in the fight scenes, but it sets an awkward tone for the build-up given how dated the music sounds.

The hand-to-hand (or I should say foot-to-throat) combat scenes we get are rather exciting with this raw presentation, and it suits Carano well given her talents before she decided to try acting. She is definitely beautiful, but she's not lady-like, and as you watch her you aren't distracted by her sex. The point is that it would be wrong to categorize her as a femme fatale or anything we've previously seen in this genre. She's an action star and she earns it here.

Solid is one and perhaps the most applicable of the many unremarkable yet reputable adjectives one could use to describe ""Haywire."" Its detractors will likely come from disappointment over potential rather than poor filmmaking and considering the names on the poster, it's not an unwarranted complaint. One could also argue that without the level of pedigree, the material wouldn't warrant any attention but the bargain bin. Best, then, to attribute to ""Haywire's"" lack of being special to some miscalculation on all fronts. Fortunately, it's quite tolerable nonetheless.

~Steven C

Thanks for reading! Visit moviemusereviews.com"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,8/10,Wonder woman Gina Carano,Ramascreen,https://www.imdb.com/user/ur12230254/?ref_=tt_urv,20 January 2012,"41 out of 73 found this helpful. Was this review helpful? Sign in to vote.
Permalink",True,"-- www.ramascreen.com --

Director Steven Soderbergh doing an action flick starring a real MMA fighter, what is there not to like about HAYWIRE?! Plus it's written by Lem Dobbs who gave us Soderbergh's old great film, The Limey. You want another reason to like HAYWIRE? How 'bout this, the supporting actors are A-list names who are on top of their game. O and did I mention that Gina Carano kicks serious ass because unlike skinny Saldana or Jolie, Carano can literally kick your ass. Action film doesn't get more grounded and more solid than HAYWIRE..

Steven Soderbergh is one of those filmmakers who I can easily trust, by that I mean whenever I hear there's a film made by Soderbergh, you can count me in because I know I'll be treated with good stories handled by a master who always aims to dig deeper and find those extra layers. I wasn't too crazy about Contagion but that was mostly because the film bit off more than it could chew. I personally don't find Dobb's HAYWIRE script to be too complex, I actually find the whole thing a bit thin, but it's not too simple that it might insult your intelligence. You could see the pawns in this chess game, who's pulling the strings, which one has more power over the others, beware the quiet ones, but the story fits nicely in between one action sequence after another. They mean to design HAYWIRE as a throwback to old James Bond films but I think HAYWIRE has enough kicks to be taken as an original espionage thriller.

What I appreciate about HAYWIRE is that it's not an over-the-top, excessive, CG-laden action film. Other films brag about being grounded in reality, I think HAYWIRE can shut their mouths because for the most part of the film, what you see is what you get. And no offense to Statham's beating up 50 guys at a time, which is excitingly far-fetched, but what Carano's character Mallory Kane offers is a more creative set of fighting styles, and the result is a very realistic choreography, each fight doesn't drag, often times it's just one, two move and done. Little to no acrobatic wire work and lavish special effects. The action in this film is physically possible. I think it's brilliant that Soderbergh chooses to not have any music accompany the fight sequences, there's music for the car chases and the dramatic scenes and when shots are fired but as soon as the fights start, all you see and hear are the fights. Brilliant!

I'm saving the best part for this last paragraph, Gina Carano. What a revelation! Finally, a convincing, believable female action star who can also look elegant and beautiful. At first I was a bit concerned knowing that I'd be watching a film where a bunch of guys, famous guys I might add, were punching and kicking a woman. But after researching more on Carano, I became more concerned for the guys instead. Actingwise, I think Carano does a fine job, she looks like a fast and disciplined learner, she holds her ground when facing such giants as Banderas and Douglas who've been in the business for years. Carano is sexy and lethal. My favorite scene would have to be the brutal hand-to-hand combat between Carano's character, Mallory Kane and Michael Fassbender's character, Paul, in the hotel room. It's intense, chaotic, and thrilling. The first fight scene with Tatum is just as badass because you never know how far they'd hurt each other. But I'm sure that being a fighter, Carano finds all that to be her comfort zone. I hope we'll see her in more action films because she has what it takes, her future is bright in cinema.

-- www.ramascreen --
41 out of 73 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,7/10,Nicely Done Spy Thriller. Loved Gina Carano.,jburtonprod-802-759029,https://www.imdb.com/user/ur46911997/?ref_=tt_urv,1 February 2019,"3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"People comparing this to the Bourne movies must have never seen any other spy movies. The premise is totally different and Gina Carano isn't some specially engineered super-spy. She just kicks ass. She's great in this movie. She's cute and sexy and a totally believable action hero. It's obvious she is doing a lot of her own stunts and fight work. I actually would've preferred a franchise with her over the Bourne movies who's premise was played out by the end of the first installment.

I'm not a real fan of Soderbergh but in this case his restrained approach worked. If you like espionage-action-thrillers, where you're constantly wondering who is on whose side, this will entertain you.
3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink"
https://www.imdb.com/title/tt1506999/reviews?ref_=tt_ov_rt,8/10,Very Underrated Movie,dogankurban,https://www.imdb.com/user/ur20151006/?ref_=tt_urv,18 January 2019,"3 out of 3 found this helpful. Was this review helpful? Sign in to vote.
Permalink",False,"I'm really sad to see how underrated this movie is. I am always looking for action movies I haven't seen, that are just proper, (doesn't even have to be good, just watchable), so having bad reviews for really good movies like this one just prevent people like me to miss such good ones.

This movie has very good acting, a fine script, and a lot (really a lot) of action.

Another thing I like about the movie is that the main character is a real woman, fixing her own problems, not depending on men to do everything for her. (Just like most women are in real life?)

As today (almost) every new action movie is a Marvel or DC super hero movie, if you are looking for some old-school action , this one is a good choice. It is a bit like John Wick series, (but not as good), still a good one to watch at home lying on the sofa. If you are not expecting to be a better, wiser or smarter person, or make the world a better place just by watching a film, and just to have fun, this one is definitely a good choice.

If you are a person that watches every movie trying to understand what is the symbolism there, what does the director want to say in that scene, is that a reference to this culture object over here etc, then simply don't watch this film, because this one is not a ""that kind of movie."""
